"TIME","GEO","HHTYP","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2010","Estonia","Total","Median equivalised net income","Euro","5,727",""
"2010","Estonia","Total","Median equivalised net income","National currency","5,727",""
"2010","Estonia","Total","Median equivalised net income","Purchasing power standard (PPS)","7,413",""
"2010","Ireland","Total","Median equivalised net income","Euro","20,512",""
"2010","Ireland","Total","Median equivalised net income","National currency","20,512",""
"2010","Ireland","Total","Median equivalised net income","Purchasing power standard (PPS)","16,837",""
"2010","Greece","Total","Median equivalised net income","Euro","11,963",""
"2010","Greece","Total","Median equivalised net income","National currency","11,963",""
"2010","Greece","Total","Median equivalised net income","Purchasing power standard (PPS)","12,599",""
"2010","Spain","Total","Median equivalised net income","Euro","14,605",""
"2010","Spain","Total","Median equivalised net income","National currency","14,605",""
"2010","Spain","Total","Median equivalised net income","Purchasing power standard (PPS)","14,945",""
"2010","France","Total","Median equivalised net income","Euro","19,960",""
"2010","France","Total","Median equivalised net income","National currency","19,960",""
"2010","France","Total","Median equivalised net income","Purchasing power standard (PPS)","17,782",""
"2010","Croatia","Total","Median equivalised net income","Euro","5,810",""
"2010","Croatia","Total","Median equivalised net income","National currency","42,643",""
"2010","Croatia","Total","Median equivalised net income","Purchasing power standard (PPS)","7,612",""
"2010","Italy","Total","Median equivalised net income","Euro","15,964",""
"2010","Italy","Total","Median equivalised net income","National currency","15,964",""
"2010","Italy","Total","Median equivalised net income","Purchasing power standard (PPS)","15,225",""
"2010","Cyprus","Total","Median equivalised net income","Euro","16,180",""
"2010","Cyprus","Total","Median equivalised net income","National currency","16,180",""
"2010","Cyprus","Total","Median equivalised net income","Purchasing power standard (PPS)","18,026",""
"2010","Latvia","Total","Median equivalised net income","Euro","4,488",""
"2010","Latvia","Total","Median equivalised net income","National currency","4,488",""
"2010","Latvia","Total","Median equivalised net income","Purchasing power standard (PPS)","5,876",""
"2010","Lithuania","Total","Median equivalised net income","Euro","4,026",""
"2010","Lithuania","Total","Median equivalised net income","National currency","13,901",""
"2010","Lithuania","Total","Median equivalised net income","Purchasing power standard (PPS)","6,013",""
"2010","Luxembourg","Total","Median equivalised net income","Euro","32,333",""
"2010","Luxembourg","Total","Median equivalised net income","National currency","32,333",""
"2010","Luxembourg","Total","Median equivalised net income","Purchasing power standard (PPS)","26,602",""
"2010","Hungary","Total","Median equivalised net income","Euro","4,241",""
"2010","Hungary","Total","Median equivalised net income","National currency","1,188,818",""
"2010","Hungary","Total","Median equivalised net income","Purchasing power standard (PPS)","6,708",""
"2010","Malta","Total","Median equivalised net income","Euro","10,435",""
"2010","Malta","Total","Median equivalised net income","National currency","10,435",""
"2010","Malta","Total","Median equivalised net income","Purchasing power standard (PPS)","13,371",""
"2010","Netherlands","Total","Median equivalised net income","Euro","20,292",""
"2010","Netherlands","Total","Median equivalised net income","National currency","20,292",""
"2010","Netherlands","Total","Median equivalised net income","Purchasing power standard (PPS)","18,814",""
"2010","Austria","Total","Median equivalised net income","Euro","21,058",""
"2010","Austria","Total","Median equivalised net income","National currency","21,058",""
"2010","Austria","Total","Median equivalised net income","Purchasing power standard (PPS)","19,516",""
"2010","Poland","Total","Median equivalised net income","Euro","4,402",""
"2010","Poland","Total","Median equivalised net income","National currency","19,049",""
"2010","Poland","Total","Median equivalised net income","Purchasing power standard (PPS)","7,571",""
"2010","Portugal","Total","Median equivalised net income","Euro","8,678",""
"2010","Portugal","Total","Median equivalised net income","National currency","8,678",""
"2010","Portugal","Total","Median equivalised net income","Purchasing power standard (PPS)","9,728",""
"2010","Romania","Total","Median equivalised net income","Euro","2,036",""
"2010","Romania","Total","Median equivalised net income","National currency","8,634",""
"2010","Romania","Total","Median equivalised net income","Purchasing power standard (PPS)","3,537",""
"2010","Slovenia","Total","Median equivalised net income","Euro","11,736",""
"2010","Slovenia","Total","Median equivalised net income","National currency","11,736",""
"2010","Slovenia","Total","Median equivalised net income","Purchasing power standard (PPS)","13,349",""
"2010","Slovakia","Total","Median equivalised net income","Euro","6,117",""
"2010","Slovakia","Total","Median equivalised net income","National currency","6,117",""
"2010","Slovakia","Total","Median equivalised net income","Purchasing power standard (PPS)","8,360",""
"2010","Finland","Total","Median equivalised net income","Euro","21,349",""
"2010","Finland","Total","Median equivalised net income","National currency","21,349",""
"2010","Finland","Total","Median equivalised net income","Purchasing power standard (PPS)","17,211",""
"2010","Sweden","Total","Median equivalised net income","Euro","18,916",""
"2010","Sweden","Total","Median equivalised net income","National currency","200,870",""
"2010","Sweden","Total","Median equivalised net income","Purchasing power standard (PPS)","17,575",""
"2010","United Kingdom","Total","Median equivalised net income","Euro","17,106",""
"2010","United Kingdom","Total","Median equivalised net income","National currency","14,674",""
"2010","United Kingdom","Total","Median equivalised net income","Purchasing power standard (PPS)","15,869",""
"2010","Iceland","Total","Median equivalised net income","Euro","18,320",""
"2010","Iceland","Total","Median equivalised net income","National currency","3,163,280",""
"2010","Iceland","Total","Median equivalised net income","Purchasing power standard (PPS)","18,272",""
"2010","Norway","Total","Median equivalised net income","Euro","32,419",""
"2010","Norway","Total","Median equivalised net income","National currency","282,944",""
"2010","Norway","Total","Median equivalised net income","Purchasing power standard (PPS)","23,258",""
"2010","Switzerland","Total","Median equivalised net income","Euro","30,668",""
"2010","Switzerland","Total","Median equivalised net income","National currency","46,308",""
"2010","Switzerland","Total","Median equivalised net income","Purchasing power standard (PPS)","22,280",""
"2010","Montenegro","Total","Median equivalised net income","Euro",":",""
"2010","Montenegro","Total","Median equivalised net income","National currency",":",""
"2010","Montenegro","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","North Macedonia","Total","Median equivalised net income","Euro",":",""
"2010","North Macedonia","Total","Median equivalised net income","National currency",":",""
"2010","North Macedonia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Serbia","Total","Median equivalised net income","Euro",":",""
"2010","Serbia","Total","Median equivalised net income","National currency",":",""
"2010","Serbia","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2010","Turkey","Total","Median equivalised net income","Euro","2,752",""
"2010","Turkey","Total","Median equivalised net income","National currency","5,952",""
"2010","Turkey","Total","Median equivalised net income","Purchasing power standard (PPS)","4,343",""
"2011","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Euro","14,981","e"
"2011","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","National currency",":",""
"2011","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Euro","14,674","e"
"2011","European Union - 27 countries (from 2020)","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (from 2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Euro","14,981",""
"2011","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 28 countries (2013-2020)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2011","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Euro","15,062",""
"2011","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","National currency",":",""
"2011","European Union - 27 countries (2007-2013)","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
